sample_id,visit_id,pcr_primers_ae,total_sequencing_reads_ae,reads_with_pcr_primers_ae,filtered_reads_ae,pcr_primers_tb,total_sequencing_reads_tb,reads_with_pcr_primers_tb,filtered_reads_tb,anaplasma_bovis_u03775_ae,anaplasma_bovis_ab983439_ae,anaplasma_marginale_cp000030_ae,anaplasma_platys_like_ku585990_ae,anaplasma_phagocytophilum_u02521_ae,candidatus_anaplasma_boleense_ku586025_ae,uncultured_anaplasma_sp_clone_saso_ky924885_ae,uncultured_anaplasma_sp_jn862825_ae,ehrlichia_sp_tibet_ehrlichia_canis_ehrlichia_minasensis_af414399_ay394465_mt163430_ae,ehrlichia_ruminantium_x61659_ae,anaplasma_platys_ef139459_ae,babesia_bigemina_ay603402_tb,babesia_bigemina_lk391709_tb,babesia_bigemina_ku206291_tb,theileria_mutans_af078815_tb,theileria_sp_strain_msd_af078816_tb,theileria_parva_l02366_tb,theileria_taurotragi_l19082_tb,theileria_velifera_af097993_tb,babesia_bovis_kf928959_tb,babesia_bovis_aaxt01000002_tb,babesia_bovis_ay603398_tb,babesia_bigemina_lk391709_2_tb,babesia_bovis_jq437260_tb,calf_id,visit_date,dead_or_alive_at_end_of_study,date_last_visit_with_data,date_of_birth,calf_sex,serology_t_parva,serology_t_mutans,serology_b_bigemina,serology_a_marginale,sample_week,date_of_death,euthanised,immediate_cause_pathology,definitive_aetiological_cause,definitive_cause_pathogen,contributing_pathology_1,contributing_cause_1,agro_ecological_zones,haemonchosis_coinfection,dead_or_alive_simple,event,time_to_event,genotype,died
RED005557,VRC260205,AnEh,295196,233630,193366,ThBa,120635,77018,58964,152420,0,0,0,0,0,0,0,0,0,0,0,0,0,37864,9902,0,0,9024,0,0,0,0,0,CA030710205,2009-11-26,Alive,NA,2009-06-06,M,25.5,49,3.5,3.5,26,NA,NA,NA,Alive,NA,NA,NA,Otimong (7),NA,Alive,0,51,CT,No
RED005558,VRC210206,AnEh,3318,2382,1677,ThBa,1922,321,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA030710206,2009-11-26,Alive,NA,2009-07-07,F,19,3,10,2,21,NA,NA,NA,Alive,NA,NA,NA,Otimong (7),NA,Alive,0,51,CT,No
RED005559,VRC510198,AnEh,252214,207811,176877,ThBa,15719,10020,8044,9147,0,0,82431,0,0,52241,0,1196,0,0,0,0,0,6427,1326,0,0,0,0,0,0,0,0,CA030710198,2009-11-26,Alive,NA,2008-12-02,F,57,38,5,9,51,NA,NA,NA,Alive,NA,NA,NA,Otimong (7),NA,Alive,0,51,CC,No
RED005561,VRC510555,AnEh,341835,206411,173923,ThBa,155308,85854,65803,2130,0,0,21516,0,0,0,0,0,0,0,0,0,0,37929,19133,0,0,8269,0,0,0,0,0,CA051910555,2009-11-30,Alive,NA,2008-12-10,F,36,62,71.5,8.5,51,NA,NA,NA,Alive,NA,NA,NA,Bujwanga (19),NA,Alive,0,51,CC,No
RED005564,VRC410558,AnEh,87873,73671,64544,ThBa,13454,8545,4670,9054,0,0,44431,0,0,0,0,0,0,0,0,0,0,3066,1553,0,0,0,0,0,0,0,0,CA051910558,2009-11-30,Dead: Infectious death,2010-01-04,2009-02-22,M,44,41,62.5,20.5,41,2010-01-09,No,Septicaemia,Censored,NA,NA,NA,Bujwanga (19),absent,Dead,0,45.857142857142854,CT,Other
RED005565,VRC260569,AnEh,14264,11762,10430,ThBa,7503,6098,2918,5850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2844,0,0,0,0,0,0,CA051910569,2009-11-30,Alive,NA,2009-06-01,M,6.5,3,3.5,1.5,26,NA,NA,NA,Alive,NA,NA,NA,Bujwanga (19),NA,Alive,0,51,CT,No
RED005566,VRC210562,AnEh,157789,97217,83172,ThBa,87166,64837,57113,3201,0,0,18280,0,0,0,0,0,0,0,0,0,0,34630,22138,0,0,0,0,0,0,0,0,CA051910562,2009-11-30,Alive,NA,2009-07-11,M,11.5,24,1.5,40,21,NA,NA,NA,Alive,NA,NA,NA,Bujwanga (19),NA,Alive,0,51,CC,No
RED005567,VRC360501,AnEh,120242,107120,98413,ThBa,10723,6906,5179,0,0,0,62147,0,0,11151,0,1248,0,0,0,0,0,3921,1216,0,0,0,0,0,0,0,0,CA041710501,2009-12-01,Dead: Infectious death,2010-02-09,2009-03-29,M,74.5,15,3,13,36,2010-02-12,Yes,Nervous system abnormalities,Censored,Trypanosoma spp.,NA,NA,Kodiere (17),absent,Dead,0,45.714285714285715,CC,Other
RED005569,VRC360500,NA,0,0,0,NA,0,0,0,0,0,0,7267,0,0,0,0,0,0,0,0,0,0,60503,7870,0,0,2256,0,0,0,0,0,CA041710500,2009-12-01,Alive,NA,2009-03-11,F,97,19.5,3,12,36,NA,NA,NA,Alive,NA,NA,NA,Kodiere (17),NA,Alive,0,51,CT,No
RED005570,VRC410498,NA,0,0,0,NA,0,0,0,0,2080,0,16844,2138,0,0,0,0,0,0,0,0,0,14059,0,0,0,0,0,0,0,0,0,CA041710498,2009-12-01,Alive,NA,2009-01-29,F,10.5,3.5,7,12.5,41,NA,NA,NA,Alive,NA,NA,NA,Kodiere (17),NA,Alive,0,51,CC,No
RED005572,VRC110507,AnEh,6384,5037,4285,ThBa,3484,1966,1600,1684,0,0,0,0,0,0,0,0,0,0,0,0,0,1581,0,0,0,0,0,0,0,0,0,CA041710507,2009-12-01,Dead: Infectious death,2010-01-05,2009-09-28,M,13,40,13,13,11,2010-01-05,No,Unknown,Dead,Theileria parva,NA,NA,Kodiere (17),absent,Dead,1,14.142857142857142,CC,ECF
RED005574,VRC260083,AnEh,238325,160658,146651,ThBa,263643,146271,59995,2184,0,0,126086,0,0,0,0,0,0,0,0,0,0,58569,1201,0,0,0,0,0,0,0,0,CA010310083,2009-12-02,Alive,NA,2009-06-05,F,33.5,20,12,12,26,NA,NA,NA,Alive,NA,NA,NA,Kokare (3),NA,Alive,0,51,CC,No
RED005576,VRC510075,AnEh,209550,176683,158409,ThBa,399,36,13,5108,0,0,113147,0,0,25937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA010310075,2009-12-02,Alive,NA,2008-12-10,M,27,2.5,3,2,51,NA,NA,NA,Alive,NA,NA,NA,Kokare (3),NA,Alive,0,51,CT,No
RED005577,VRC410078,AnEh,293759,246700,221512,ThBa,1075311,399641,317035,47610,0,0,135280,0,0,0,0,2111,0,0,0,0,0,222764,38877,697,7452,47077,0,0,0,0,0,CA010310078,2009-12-02,Alive,NA,2009-02-02,F,69.5,50,3,9.5,41,NA,NA,NA,Alive,NA,NA,NA,Kokare (3),NA,Alive,0,51,CC,No
RED005578,VRC210084,AnEh,237937,185129,168489,ThBa,110055,82619,69363,7232,0,0,52870,0,0,0,0,0,0,0,0,0,0,57878,11209,0,0,0,0,0,0,0,0,CA010310084,2009-12-02,Alive,NA,2009-07-17,F,13.5,13.5,2,18,21,NA,NA,NA,Alive,NA,NA,NA,Kokare (3),NA,Alive,0,51,CT,No
RED005579,VRC110085,AnEh,22171,12482,10284,ThBa,67348,31138,12181,3825,0,0,0,0,0,0,0,0,0,0,0,0,0,12089,0,0,0,0,0,0,0,0,0,CA010310085,2009-12-02,Alive,NA,2009-09-08,M,3,53.5,20,8,11,NA,NA,NA,Alive,NA,NA,NA,Kokare (3),NA,Alive,0,51,CC,No
RED005580,VRC110088,AnEh,23989,15366,12943,ThBa,9209,4351,2106,0,0,0,0,0,0,8703,0,0,0,0,0,0,0,2079,0,0,0,0,0,0,0,0,0,CA010310088,2009-12-02,Alive,NA,2009-09-10,M,4,69.5,7,6,11,NA,NA,NA,Alive,NA,NA,NA,Kokare (3),NA,Alive,0,51,TT,No
RED005581,VRC160266,AnEh,38168,29083,26884,ThBa,760,398,271,0,24800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA030910266,2009-12-03,Alive,NA,2009-08-15,M,51.5,13.5,12,2.5,16,NA,NA,NA,Alive,NA,NA,NA,Bulwani (9),NA,Alive,0,51,CC,No
RED005582,VRC110268,AnEh,17623,14074,12240,ThBa,14572,7670,6026,0,0,0,0,0,0,7983,0,0,0,0,0,0,0,4336,1144,0,0,528,0,0,0,0,0,CA030910268,2009-12-03,Alive,NA,2009-09-19,M,10,19,5,12.5,11,NA,NA,NA,Alive,NA,NA,NA,Bulwani (9),NA,Alive,0,51,CC,No
RED005584,VRC410258,AnEh,433905,368212,330083,ThBa,198720,110473,86377,0,1115,0,8189,0,0,294837,0,0,0,0,0,0,0,6786,2520,0,0,76666,0,0,0,0,0,CA030910258,2009-12-03,Alive,NA,2009-02-14,M,17.5,13.5,88.5,9.5,41,NA,NA,NA,Alive,NA,NA,NA,Bulwani (9),NA,Alive,0,51,CT,No
RED005585,VRC410259,AnEh,222099,135803,124207,ThBa,16997,8595,6958,0,0,0,106812,0,0,15782,0,0,0,0,0,0,0,2884,704,0,0,3340,0,0,0,0,0,CA030910259,2009-12-03,Dead: Infectious death,2010-01-07,2009-02-21,F,10,63.5,5.5,12,41,2010-02-01,No,Unknown,Censored,No Pathogen Found,NA,NA,Bulwani (9),absent,Dead,0,49.285714285714285,CC,Other
RED005587,VRC460526,AnEh,23213,12498,10159,ThBa,103282,61145,45911,0,0,0,4707,0,0,0,0,0,0,0,0,0,0,13625,12320,1603,0,18038,0,0,0,0,0,CA051810526,2009-12-07,Alive,NA,2009-01-23,F,37.5,7.5,10,11.5,46,NA,NA,NA,Alive,NA,NA,NA,Luanda (18),NA,Alive,0,51,TT,No
RED005588,VRC110537,AnEh,5353,3463,2862,ThBa,91426,50989,45040,0,0,0,1812,0,0,0,0,0,0,0,0,0,0,33133,10942,0,0,875,0,0,0,0,0,CA051810537,2009-12-07,Alive,NA,2009-09-17,F,5,10,1,2,11,NA,NA,NA,Alive,NA,NA,NA,Luanda (18),NA,Alive,0,51,CT,No
RED005591,VRC310561,AnEh,39428,30881,27987,ThBa,332431,49,36,1775,0,0,2710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA051910561,2009-11-30,Alive,NA,2009-05-09,M,10.5,5.5,2.5,6.5,31,NA,NA,NA,Alive,NA,NA,NA,Bujwanga (19),NA,Alive,0,51,CT,No
RED005595,VRC410499,NA,0,0,0,NA,0,0,0,0,1990,0,149715,0,0,113221,0,0,0,0,0,0,0,24950,7362,0,0,5006,0,0,0,0,0,CA041710499,2009-12-01,Alive,NA,2009-02-14,M,47.5,34.5,8,7.5,41,NA,NA,NA,Alive,NA,NA,NA,Kodiere (17),NA,Alive,0,51,CT,No
RED005596,VRC160506,AnEh,16986,11440,9123,ThBa,31591,264,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA041710506,2009-12-01,Alive,NA,2009-08-14,M,2.5,32.5,1,13.5,16,NA,NA,NA,Alive,NA,NA,NA,Kodiere (17),NA,Alive,0,51,CC,No
RED005597,VRC460497,AnEh,206427,183897,169135,ThBa,117,21,10,17371,0,0,67067,0,0,46182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA041710497,2009-12-01,Alive,NA,2009-01-26,M,15,2,58.5,4.5,46,NA,NA,NA,Alive,NA,NA,NA,Kodiere (17),NA,Alive,0,51,CC,No
RED005598,VRC410079,AnEh,21168,14589,12673,ThBa,1992,601,206,0,0,0,1738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA010310079,2009-12-02,Alive,NA,2009-02-18,F,64.5,11,9,5,41,NA,NA,NA,Alive,NA,NA,NA,Kokare (3),NA,Alive,0,51,CC,No
RED005600,VRC460076,NA,0,0,0,NA,0,0,0,2123,0,0,47569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA010310076,2009-12-02,Alive,NA,2009-01-07,F,44,12,2,12.5,46,NA,NA,NA,Alive,NA,NA,NA,Kokare (3),NA,Alive,0,51,TT,No
RED005601,VRC460077,AnEh,182857,157079,136048,ThBa,96,11,4,0,0,0,0,0,0,134147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA010310077,2009-12-02,Alive,NA,2009-01-21,F,78.5,64,32,59,46,NA,NA,NA,Alive,NA,NA,NA,Kokare (3),NA,Alive,0,51,TT,No
RED005602,VRC110087,AnEh,808,460,387,ThBa,10685,6789,3417,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,681,0,0,0,0,0,0,CA010310087,2009-12-02,Alive,NA,2009-09-12,M,11,6,5.5,13,11,NA,NA,NA,Alive,NA,NA,NA,Kokare (3),NA,Alive,0,51,CT,No
RED005603,VRC360081,AnEh,1141773,992969,919360,ThBa,1511,841,688,0,0,0,917525,0,0,0,0,0,0,0,0,0,0,613,0,0,0,0,0,0,0,0,0,CA010310081,2009-12-02,Alive,NA,2009-04-03,M,58,91.5,3,8.5,36,NA,NA,NA,Alive,NA,NA,NA,Kokare (3),NA,Alive,0,51,TT,No
RED005604,VRC110086,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9657,1937,0,0,0,0,0,0,0,0,CA010310086,2009-12-02,Alive,NA,2009-09-09,F,5.5,18.5,6.5,4.5,11,NA,NA,NA,Alive,NA,NA,NA,Kokare (3),NA,Alive,0,51,CT,No
RED005605,VRC160265,AnEh,173526,127211,116507,ThBa,5912,4214,3359,0,109591,0,0,0,0,0,0,0,1444,0,0,0,0,2002,1151,0,0,0,0,0,0,0,0,CA030910265,2009-12-03,Alive,NA,2009-08-15,F,4,42.5,2,9.5,16,NA,NA,NA,Alive,NA,NA,NA,Bulwani (9),NA,Alive,0,51,TT,No
RED005606,VRC360260,AnEh,13593,11024,9761,ThBa,189434,152650,118521,0,0,0,0,0,0,7334,0,0,0,0,0,0,0,91693,25706,0,0,1047,0,0,0,0,0,CA030910260,2009-12-03,Alive,NA,2009-03-24,M,6,58.5,32,10.5,36,NA,NA,NA,Alive,NA,NA,NA,Bulwani (9),NA,Alive,0,51,CT,No
RED005608,VRC260263,AnEh,297,82,40,ThBa,722,294,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA030910263,2009-12-03,Alive,NA,2009-05-31,F,85,3,3.5,2,26,NA,NA,NA,Alive,NA,NA,NA,Bulwani (9),NA,Alive,0,51,CC,No
RED005609,VRC260262,AnEh,203958,177975,157344,ThBa,151,94,59,0,6813,0,51160,0,0,98723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA030910262,2009-12-03,Alive,NA,2009-05-29,M,30,24.5,5.5,3.5,26,NA,NA,NA,Alive,NA,NA,NA,Bulwani (9),NA,Alive,0,51,CC,No
RED005610,VRC310261,AnEh,208022,175989,155088,ThBa,7769,5866,4812,0,37818,0,59115,0,0,54701,0,0,0,0,0,0,0,3119,1632,0,0,0,0,0,0,0,0,CA030910261,2009-12-03,Alive,NA,2009-04-27,M,17.5,30,4.5,17.5,31,NA,NA,NA,Alive,NA,NA,NA,Bulwani (9),NA,Alive,0,51,CT,No
RED005611,VRC160267,AnEh,8682,7505,6822,ThBa,2190,740,505,0,0,0,0,0,0,5315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA030910267,2009-12-03,Alive,NA,2009-08-24,F,1,23,4,2,16,NA,NA,NA,Alive,NA,NA,NA,Bulwani (9),NA,Alive,0,51,CC,No
RED005612,VRC210264,AnEh,22924,16962,14704,ThBa,9614,3635,3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1801,1110,0,0,0,0,0,0,0,0,CA030910264,2009-12-03,Alive,NA,2009-07-10,F,7,46,2.5,5.5,21,NA,NA,NA,Alive,NA,NA,NA,Bulwani (9),NA,Alive,0,51,CT,No
RED005616,VRC360530,AnEh,26699,22143,19659,ThBa,243749,4,0,0,0,0,3463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA051810530,2009-12-07,Alive,NA,2009-03-30,F,58,6.5,4,5,36,NA,NA,NA,Alive,NA,NA,NA,Luanda (18),NA,Alive,0,51,CC,No
RED005617,VRC410529,AnEh,11405,8893,8110,ThBa,373562,212,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA051810529,2009-12-07,Alive,NA,2009-02-25,F,93.5,54,13.5,13,41,NA,NA,NA,Alive,NA,NA,NA,Luanda (18),NA,Alive,0,51,CT,No
RED005619,VRC310411,AnEh,18232,15750,14316,ThBa,39001,32926,24969,0,0,0,7428,0,0,4336,0,0,0,0,0,0,0,13291,5612,0,0,5612,0,0,0,0,0,CA031410411,2009-12-08,Alive,NA,2009-05-13,F,35.5,33,13.5,14.5,31,NA,NA,NA,Alive,NA,NA,NA,Simur East (14),NA,Alive,0,51,CC,No
RED005620,VRC310412,AnEh,120900,107985,96045,ThBa,4202,2350,1840,0,1117,0,52821,0,0,41639,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,CA031410412,2009-12-08,Alive,NA,2009-05-19,M,8,2,1.5,2,31,NA,NA,NA,Alive,NA,NA,NA,Simur East (14),NA,Alive,0,51,CT,No
RED005621,VRC460408,AnEh,127468,114696,104725,ThBa,2410,1851,1509,0,10059,0,68943,0,0,21803,0,0,0,0,0,0,0,1390,0,0,0,0,0,0,0,0,0,CA031410408,2009-12-08,Alive,NA,2009-01-18,F,18.5,8,3,11,46,NA,NA,NA,Alive,NA,NA,NA,Simur East (14),NA,Alive,0,51,CT,No
RED005623,VRC210415,AnEh,282356,249692,205741,ThBa,11532,9173,7488,3400,16213,0,115012,0,0,70945,0,0,0,0,0,0,0,3260,1239,0,0,2780,0,0,0,0,0,CA031410415,2009-12-08,Alive,NA,2009-07-17,M,6.5,4.5,2,4.5,21,NA,NA,NA,Alive,NA,NA,NA,Simur East (14),NA,Alive,0,51,CC,No
RED005624,VRC460407,AnEh,218356,192364,162792,ThBa,182229,147578,125002,3678,8865,0,66826,0,0,83357,0,0,0,0,0,0,0,2844,1987,0,0,119826,0,0,0,0,0,CA031410407,2009-12-08,Alive,NA,2009-01-17,M,40.5,15,24,16,46,NA,NA,NA,Alive,NA,NA,NA,Simur East (14),NA,Alive,0,51,CT,No
RED005625,VRC260413,AnEh,50526,42688,39945,ThBa,1183,678,552,0,24366,0,13993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA031410413,2009-12-08,Alive,NA,2009-06-19,M,44,20,4.5,14,26,NA,NA,NA,Alive,NA,NA,NA,Simur East (14),NA,Alive,0,51,CC,No
RED005626,VRC410049,AnEh,69,44,34,ThBa,404,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA010210049,2009-12-09,Alive,NA,2009-02-26,M,48.5,19.5,5.5,9,41,NA,NA,NA,Alive,NA,NA,NA,Kidera (2),NA,Alive,0,51,CC,No
RED005627,VRC260053,AnEh,95400,85021,72071,ThBa,46,1,0,0,0,0,12236,0,0,59754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA010210053,2009-12-09,Alive,NA,2009-06-10,F,17.5,7,2.5,5,26,NA,NA,NA,Alive,NA,NA,NA,Kidera (2),NA,Alive,0,51,CT,No
RED005628,VRC110058,AnEh,69855,50741,42566,ThBa,17528,6078,2926,11335,0,0,0,0,0,0,0,0,0,0,0,0,0,1550,1253,0,0,0,0,0,0,0,0,CA010210058,2009-12-09,Censored,2010-01-13,2009-09-17,M,41,6.5,2,4.5,11,2010-01-13,NA,NA,Alive,NA,NA,NA,Kidera (2),NA,Censored,0,16.857142857142858,CC,No
RED005629,VRC210055,NA,0,0,0,NA,0,0,0,0,16170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA010210055,2009-12-09,Alive,NA,2009-07-16,M,31.5,8,2.5,3,21,NA,NA,NA,Alive,NA,NA,NA,Kidera (2),NA,Alive,0,51,TT,No
RED005630,VRC160056,AnEh,134851,118228,97056,ThBa,99,0,0,96138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA010210056,2009-12-09,Alive,NA,2009-08-18,M,5,4.5,3,4,16,NA,NA,NA,Alive,NA,NA,NA,Kidera (2),NA,Alive,0,51,CC,No
RED005632,VRC310292,AnEh,60121,47765,40133,ThBa,9938,5803,4451,20350,0,0,0,0,0,0,0,0,0,0,0,0,0,2979,1388,0,0,0,0,0,0,0,0,CA031010292,2009-12-10,Alive,NA,2009-05-08,M,13,51,5,4,31,NA,NA,NA,Alive,NA,NA,NA,Bukati (10),NA,Alive,0,51,CC,No
RED005634,VRC310293,AnEh,38752,28164,23399,ThBa,2644,1114,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686,0,0,0,0,0,CA031010293,2009-12-10,Alive,NA,2009-05-13,M,15,3,3,2,31,NA,NA,NA,Alive,NA,NA,NA,Bukati (10),NA,Alive,0,51,CT,No
RED005635,VRC460287,AnEh,18554,12419,9158,ThBa,324459,156674,124349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2741,12944,0,0,91338,0,0,0,0,0,CA031010287,2009-12-10,Alive,NA,2009-01-28,M,37,48.5,11,4,46,NA,NA,NA,Alive,NA,NA,NA,Bukati (10),NA,Alive,0,51,CT,No
RED005636,VRC410290,AnEh,24379,18372,16535,ThBa,1388,720,469,0,0,0,0,0,0,2661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA031010290,2009-12-10,Alive,NA,2009-03-03,F,19,56,15,28,41,NA,NA,NA,Alive,NA,NA,NA,Bukati (10),NA,Alive,0,51,CT,No
RED005637,VRC160296,AnEh,19745,13781,11468,ThBa,23,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA031010296,2009-12-10,Alive,NA,2009-08-20,M,4,2,2.5,2,16,NA,NA,NA,Alive,NA,NA,NA,Bukati (10),NA,Alive,0,51,CC,No
RED005644,VRC110446,AnEh,185526,160164,144625,ThBa,11563,114,97,0,0,0,96727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA041510446,2009-12-14,Alive,NA,2009-09-23,M,8,40.5,2,2.5,11,NA,NA,NA,Alive,NA,NA,NA,Namboboto (15),NA,Alive,0,51,CT,No
RED005645,VRC460436,AnEh,6953,6273,5729,ThBa,13,4,2,0,0,0,0,0,0,5418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA041510436,2009-12-14,Alive,NA,2009-02-12,M,3,31,8,42.5,46,NA,NA,NA,Alive,NA,NA,NA,Namboboto (15),NA,Alive,0,51,TT,No
RED005646,VRC160445,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88431,13955,0,2089,0,0,0,0,0,0,CA041510445,2009-12-14,Alive,NA,2009-08-26,F,4,81,6,3.5,16,NA,NA,NA,Alive,NA,NA,NA,Namboboto (15),NA,Alive,0,51,CT,No
RED005649,VRC310592,AnEh,9043,4715,3847,ThBa,57406,44165,37060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9696,20519,0,0,6627,0,0,0,0,0,CA052010592,2009-12-15,Alive,NA,2009-05-29,F,55,8,3.5,3,31,NA,NA,NA,Alive,NA,NA,NA,Magombe East (20),NA,Alive,0,51,CC,No
RED005650,VRC260593,AnEh,465168,326188,283712,ThBa,31787,27580,22645,0,0,0,6783,0,0,271654,0,0,0,0,0,0,0,21097,0,1380,0,0,0,0,0,0,0,CA052010593,2009-12-15,Alive,NA,2009-06-16,M,7,3.5,11.5,5,26,NA,NA,NA,Alive,NA,NA,NA,Magombe East (20),NA,Alive,0,51,CC,No
RED005658,VRC460138,AnEh,163870,152845,143980,ThBa,3314,1335,1072,0,0,0,141766,0,0,0,0,0,0,0,0,0,0,808,0,0,0,0,0,0,0,0,0,CA020510138,2009-12-16,Alive,NA,2009-01-31,M,5.5,14,9,8,46,NA,NA,NA,Alive,NA,NA,NA,Kamunuoit (5),NA,Alive,0,51,CT,No
RED005659,VRC260143,AnEh,280,174,148,ThBa,15149,8238,6228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2710,514,0,0,2587,0,0,0,0,0,CA020510143,2009-12-16,Alive,NA,2009-06-26,F,80.5,6,2,2,26,NA,NA,NA,Alive,NA,NA,NA,Kamunuoit (5),NA,Alive,0,51,CC,No
RED005660,VRC160147,AnEh,400957,335254,306466,ThBa,2546,727,418,54234,0,0,152768,0,0,0,0,1457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA020510147,2009-12-16,Alive,NA,2009-09-17,M,22,82,7.5,6,16,NA,NA,NA,Alive,NA,NA,NA,Kamunuoit (5),NA,Alive,0,51,CC,No
RED005661,VRC160145,AnEh,2225,1704,1506,ThBa,3843,2994,2387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2193,0,0,0,0,0,0,0,0,0,CA020510145,2009-12-16,Alive,NA,2009-08-26,M,4,60.5,1,7,16,NA,NA,NA,Alive,NA,NA,NA,Kamunuoit (5),NA,Alive,0,51,CC,No
RED005662,VRC110148,AnEh,148234,116415,103955,ThBa,1422,758,531,0,0,0,67208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA020510148,2009-12-16,Alive,NA,2009-09-24,M,5.5,9,8,4,11,NA,NA,NA,Alive,NA,NA,NA,Kamunuoit (5),NA,Alive,0,51,CT,No
RED005663,VRC310321,AnEh,33309,28315,21133,ThBa,7058,5024,4344,0,0,0,0,0,0,16640,0,0,0,0,0,0,0,3924,0,0,0,0,0,0,0,0,0,CA031110321,2009-12-17,Alive,NA,2009-05-06,M,18.5,23,2,9,31,NA,NA,NA,Alive,NA,NA,NA,Ikonzo (11),NA,Alive,0,51,CT,No
RED005664,VRC210325,AnEh,18945,10898,9592,ThBa,87070,72339,54353,0,0,0,0,0,0,3677,0,0,0,0,0,0,0,43751,7958,0,0,2599,0,0,0,0,0,CA031110325,2009-12-17,Dead: Infectious death,2010-01-21,2009-07-27,F,64.5,73,4.5,2.5,21,2010-01-23,No,Unknown,Censored,No Pathogen Found,NA,NA,Ikonzo (11),absent,Dead,0,25.714285714285715,CT,Other
RED005665,VRC460318,AnEh,75127,52929,41738,ThBa,437312,329052,233596,9900,0,0,0,0,0,0,0,0,0,0,0,0,0,3834,2448,0,0,227000,0,0,0,0,0,CA031110318,2009-12-17,Alive,NA,2009-02-06,M,8.5,14.5,5.5,5.5,46,NA,NA,NA,Alive,NA,NA,NA,Ikonzo (11),NA,Alive,0,51,CC,No
RED005666,VRC310322,AnEh,1254,868,732,ThBa,178,88,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA031110322,2009-12-17,Alive,NA,2009-05-17,F,40.5,45,4,3,31,NA,NA,NA,Alive,NA,NA,NA,Ikonzo (11),NA,Alive,0,51,TT,No
RED005667,VRC410319,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5140,1278,0,0,17227,0,0,0,0,0,CA031110319,2009-12-17,Alive,NA,2009-03-17,M,8,11,4,4,41,NA,NA,NA,Alive,NA,NA,NA,Ikonzo (11),NA,Alive,0,51,CC,No
RED005668,VRC360320,AnEh,47052,29442,24703,ThBa,1096,301,198,0,0,0,0,0,0,0,0,1242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA031110320,2009-12-17,Alive,NA,2009-04-24,M,15,7,7.5,12.5,36,NA,NA,NA,Alive,NA,NA,NA,Ikonzo (11),NA,Alive,0,51,CC,No
